,sentiment,wordCount
i cant believe she still idolises her in 2017 but i dont judge,0.0,13
i don't get how they find doppelgängers,0.0,7
i prefer these videos when the models don't talk tbh,0.0,10
katy spotted: pause at 4:26,0.0,6
lmao true,0.7717,2
looked like her regardless,0.3612,4
"omg she really looks like katy but her jawline is a little bit different 
loved the video 😘",0.781,18
she actually really looks like Katy Perry,0.4173,7
she also look like that woman from american horror story gosh i dont know her name,-0.296,16
she look like her,0.3612,4
"she looked so much like katy perry, especially the last look",0.4173,12
"she looks a lot like her, she is your twin!!!!!!!!!!",0.5673,14
she looks just like Katy Perry,0.3612,6
she looks like adele,0.3612,4
she used to be a christian artist idk if that has anything to do with it,-0.1027,16
the next celebrity I want to see next is Taylor Swift,0.2732,11
the purple hair is the best look. she's so pretty!!,0.872,13
they literally just find the celebrity lookalikes and make them lie by saying that they are their biggest fan at the beginning LOOL,0.3182,23
this makeup artist is amazing wow,0.8225,6
when she raises her eyebrows she lowkey looks like lili reinhart??,0.4329,13
wow she looks more like katy than katy looking like katy,0.855,11
😂😂😂😂,0.0,3
